"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","164.2","","","","1"
"2024-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","163.8","","","","1"
"2024-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","163.4","","","","1"
"2024-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","164.0","","","","1"
"2024-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","164.4","","","","1"
"2025-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","163.6","","","","1"
"2025-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","163.9","","","","1"
"2025-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","163.9","","","","1"
"2025-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","162.7","","","","1"
"2025-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","162.7","","","","1"
"2025-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","162.6","","","","1"
"2025-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","162.3","","","","1"
"2025-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","161.8","","","","1"
"2025-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","160.7","","","","1"
"2025-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","160.7","","","","1"
"2025-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","160.7","","","","1"
"2025-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","160.4","","","","1"
"2026-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","161.0","","","","1"
"2026-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","160.9","","","","1"
"2026-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","160.7","","","","1"
"2026-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","162.2","","","","1"
"2005-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","66.1","","","","1"
"2005-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","66.2","","","","1"
"2005-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","66.6","","","","1"
"2005-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","66.9","","","","1"
"2005-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","67.2","","","","1"
"2005-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","68.0","","","","1"
"2005-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","68.0","","","","1"
"2005-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","68.2","","","","1"
"2005-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","68.4","","","","1"
"2005-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","68.7","","","","1"
"2005-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","68.7","","","","1"
"2005-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","68.7","","","","1"
"2006-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","69.1","","","","1"
"2006-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","69.3","","","","1"
"2006-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","69.5","","","","1"
"2006-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","69.7","","","","1"
"2006-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","69.9","","","","1"
"2006-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","70.2","","","","1"
"2006-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","70.5","","","","1"
"2006-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","70.8","","","","1"
"2006-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","70.8","","","","1"
"2006-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","70.8","","","","1"
"2006-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","71.0","","","","1"
"2006-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","71.1","","","","1"
"2007-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","71.1","","","","1"
"2007-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","71.2","","","","1"
"2007-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","71.3","","","","1"
"2007-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","71.3","","","","1"
"2007-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","71.6","","","","1"
"2007-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","72.0","","","","1"
"2007-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","72.2","","","","1"
"2007-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","72.4","","","","1"
"2007-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","72.7","","","","1"
"2007-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","72.7","","","","1"
"2007-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","73.4","","","","1"
"2007-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","73.5","","","","1"
"2008-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.1","","","","1"
"2008-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.3","","","","1"
"2008-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.5","","","","1"
"2008-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.6","","","","1"
"2008-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.5","","","","1"
"2008-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.8","","","","1"
"2008-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.8","","","","1"
"2008-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.9","","","","1"
"2008-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.9","","","","1"
"2008-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.9","","","","1"
"2008-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.9","","","","1"
"2008-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.9","","","","1"
"2009-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.9","","","","1"
"2009-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.9","","","","1"
"2009-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.6","","","","1"
"2009-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.2","","","","1"
"2009-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.0","","","","1"
"2009-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","73.9","","","","1"
"2009-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.0","","","","1"
"2009-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.1","","","","1"
"2009-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.5","","","","1"
"2009-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","74.7","","","","1"
"2009-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","75.2","","","","1"
"2009-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","75.7","","","","1"
"2010-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","76.1","","","","1"
"2010-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","75.6","","","","1"
"2010-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","75.7","","","","1"
"2010-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","75.8","","","","1"
"2010-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","76.3","","","","1"
"2010-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","76.5","","","","1"
"2010-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","76.6","","","","1"
"2010-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","76.8","","","","1"
"2010-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","76.8","","","","1"
"2010-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","76.9","","","","1"
"2010-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","77.3","","","","1"
"2010-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","77.4","","","","1"
"2011-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","77.7","","","","1"
"2011-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","78.1","","","","1"
"2011-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","78.4","","","","1"
"2011-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","78.8","","","","1"
"2011-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","79.6","","","","1"
"2011-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","80.2","","","","1"
